k,Good points,Perimeter,circle perimeter,Naive perimeter,Configs computed,Max angle of sol,Longest edge len,Running time in seconds
41,113,20.485281374238575,20.48528137423857,22.698484424928594,3045,0.7853981633974484,4,0.021570216
42,113,20.892922226992173,20.892922226992173,22.97362761522623,3122,1.1071487177940904,4,0.02166946
43,113,21.07106781186548,21.30056307974577,23.24551432895053,3236,0.7853981633974484,4,0.022199762
44,115,21.313708498984763,21.478708664619077,23.51425752669651,3062,0.7853981633974484,3,0.021794545
45,120,21.656854249492383,21.656854249492383,23.779963785636067,3324,0.7853981633974484,4,0.021704451
46,121,21.89949493661167,22.128990204491963,24.04273379340465,3396,0.7853981633974484,4,0.022270162
47,130,22.30713578936527,22.601126159491542,24.302662793917897,4085,1.1071487177940904,5,0.022757931
48,133,22.485281374238575,23.073262114491122,24.559840990715724,4208,0.7853981633974484,5,0.02239818
49,133,22.72792206135786,23.5453980694907,24.814353912677223,3482,0.7853981633974484,3,0.02263962
50,135,22.957417329238154,23.723543654364004,25.066282746310005,3637,0.7853981633974484,3,0.02250379
51,137,23.13556291411146,23.90168923923731,25.315704638273804,3782,0.7853981633974484,3,0.022427653
52,137,23.313708498984763,24.079834824110616,25.56269297133377,3865,0.7853981633974484,3,0.023009986
53,137,23.721349351738365,24.25798040898392,25.80731761654117,3968,1.1071487177940904,4,0.022778184
54,137,23.89949493661167,24.43612599385722,26.049645164097633,4051,0.7853981633974484,4,0.022478777
55,137,24.30713578936527,24.614271578730527,26.28973913506474,4140,1.1071487177940904,5,0.022627957
56,139,24.485281374238575,24.792417163603833,26.527660175826167,4306,0.7853981633974484,5,0.022770781
57,141,24.72792206135786,24.970562748477136,26.763466236989423,4481,0.7853981633974484,4,0.022554624
58,142,24.957417329238154,25.20005801635743,26.99721273822229,4580,0.7853981633974484,4,0.022695004
59,146,25.13556291411146,25.429553284237727,27.22895272035249,4788,0.7853981633974484,4,0.02260903
60,147,25.313708498984766,25.659048552118023,27.458736985913067,4687,0.7853981633974484,4,0.0231269
61,151,25.721349351738365,25.88854381999832,27.686614229188617,4944,1.1071487177940904,5,0.022868139
62,152,25.89949493661167,26.066689404871624,27.912631156705178,5042,0.7853981633974484,5,0.022730134
63,153,26.142135623730955,26.24483498974493,28.13683259900851,5136,0.7853981633974484,4,0.022976184
64,153,26.37163089161125,26.422980574618236,28.359261614488254,5224,0.7853981633974484,4,0.022847396
65,153,26.549776476484556,26.601126159491542,28.579959585929195,5482,0.7853981633974484,4,0.022936374
66,153,26.72792206135786,26.77927174436485,28.798966310402626,5569,0.7853981633974484,4,0.023259109
67,153,26.957417329238154,26.957417329238154,29.01632008305093,5658,0.7853981633974484,4,0.023044977
68,154,27.13556291411146,27.135562914111457,29.232057775264877,5802,0.7853981633974484,4,0.022884622
69,155,27.313708498984766,27.313708498984763,29.44621490770559,5952,0.7853981633974484,4,0.023237948
70,152,27.721349351738365,27.785844453984343,29.65882571858067,5689,1.1071487177940904,5,0.023083668
71,154,27.89949493661167,28.119694989406533,29.869923227546156,5843,0.7853981633974484,5,0.023324829
72,159,28.142135623730955,28.453545524828723,30.079539295572005,6131,0.7853981633974484,5,0.023385661
73,159,28.37163089161125,28.631691109702025,30.28770468107842,6225,0.7853981633974484,5,0.023104621
74,159,28.549776476484556,28.80983669457533,30.49444909262305,6321,0.7853981633974484,5,0.023620046
75,169,28.72792206135786,29.2081823322435,30.699801238394652,6751,0.7853981633974484,5,0.023746878
76,172,28.957417329238154,29.606527969911667,30.903788872746606,6548,0.7853981633974484,5,0.024030222
77,171,29.13556291411146,29.94037850533386,31.10643883998386,6280,0.7853981633974484,5,0.023887188
78,175,29.313708498984766,30.274229040756047,31.307777115598856,6570,0.7853981633974484,5,0.024096571
79,176,29.55634918610405,30.452374625629353,31.50782884513585,6731,0.7853981633974484,4,0.024304487
80,177,29.785844453984346,30.63052021050266,31.706618380848088,6890,0.7853981633974484,5,0.024644612
81,174,29.963990038857652,30.955075530839416,31.90416931629929,6591,0.7853981633974484,5,0.024592512
82,175,30.142135623730955,31.028865848170824,32.100504519048485,6759,0.7853981633974484,5,0.0242637
83,176,30.37163089161125,31.102656165502236,32.29564616154647,6893,0.7853981633974484,5,0.024264678
84,176,30.549776476484556,31.176446482833647,32.489615750362,7000,0.7853981633974484,5,0.02441742
85,176,30.72792206135786,31.25023680016506,32.68243415384677,7107,0.7853981633974484,5,0.024320271
86,176,30.957417329238154,31.324027117496467,32.87412162833996,7208,0.7853981633974484,5,0.024440677
87,176,31.13556291411146,31.39781743482788,33.06469784300543,7319,0.7853981633974484,5,0.024517013
88,177,31.313708498984766,31.47160775215929,33.25418190338784,7481,0.7853981633974484,5,0.024292545
89,178,31.5453980694907,31.5453980694907,33.44259237376741,7644,0.46364760900080615,2.23606797749979,0.024498505
90,180,31.723543654364008,31.723543654364008,33.62994729838757,7837,0.7853981633974484,3,0.024589717
91,182,31.901689239237314,31.901689239237314,33.81626422162396,8016,0.7853981633974484,4,0.024846383
92,182,32.07983482411062,32.07983482411061,34.00156020715879,8166,0.7853981633974484,4,0.025506309
93,182,32.257980408983926,32.25798040898392,34.18585185621974,8263,0.7853981633974484,4,0.025127143
94,182,32.43612599385723,32.436125993857225,34.3691553249387,8364,0.7853981633974484,4,0.024767811
95,182,32.61427157873054,32.61427157873053,34.55148634088151,8461,0.7853981633974484,4,0.024737781
96,184,32.792417163603844,32.79241716360384,34.732860218796844,8696,0.7853981633974484,4,0.025258444
97,186,32.97056274847714,32.970562748477136,34.91329187562868,8933,0.7853981633974484,4,0.025171701
98,187,33.20005801635744,33.20005801635743,35.09279584483401,9069,0.7853981633974484,5,0.025175473
99,191,33.378203601230744,33.42955328423773,35.271386290044774,9375,0.7853981633974484,5,0.025538785
100,192,33.5453980694907,33.65904855211802,35.44907701811032,9490,0.46364760900080615,3,0.025233041
101,196,33.723543654364,33.88854381999832,35.625881491554374,9851,0.7853981633974484,4,0.025496322
102,197,33.90168923923731,34.066689404871624,35.801812840478284,10013,0.7853981633974484,5,0.025698581
103,198,34.07983482411061,34.24483498974493,35.97688387394042,10168,0.7853981633974484,5,0.025314247
104,198,34.25798040898392,34.42298057461823,36.15110709083961,10267,0.7853981633974484,5,0.025494437
105,198,34.436125993857225,34.601126159491535,36.324494690328635,10376,0.7853981633974484,5,0.026101214
106,198,34.61427157873053,34.77927174436484,36.49705858178262,10477,0.7853981633974484,5,0.026066503
107,198,34.79241716360384,34.95741732923815,36.6688103943451,10581,0.7853981633974484,5,0.026036681
108,199,34.959611631863794,35.13556291411145,36.839761486073584,10762,0.46364760900080615,3,0.026044084
109,200,35.1377572167371,35.31370849898476,37.009922952704855,10944,0.7853981633974484,4,0.026081938
110,198,35.3159028016104,35.63826381932152,37.179305636059276,10557,0.7853981633974484,5,0.025955316
111,206,35.47160775215929,35.962819139658286,37.347920132101976,10722,0.46364760900080615,3.1622776601683795,0.026524799
112,209,35.5453980694907,36.28737445999504,37.51577679867801,10311,0.46364760900080615,3,0.025955387
113,205,35.72354365436401,36.6119297803318,37.68288576293735,9511,0.7853981633974484,4,0.02628755
114,206,35.9016892392373,36.6857200976632,37.84925692846487,9677,0.7853981633974484,5,0.026024529
115,207,36.079834824110605,36.75951041499461,38.01489998212944,9829,0.7853981633974484,5,0.025873323
116,207,36.25798040898391,36.83330073232602,38.17982440066565,9952,0.7853981633974484,5,0.025866269
117,207,36.43612599385722,36.90709104965744,38.344039457000655,10084,0.7853981633974484,5,0.02592298
118,207,36.61427157873052,36.98088136698884,38.50755422633827,10202,0.7853981633974484,5,0.025884078
119,207,36.79241716360383,37.054671684320255,38.670377592011455,10325,0.7853981633974484,5,0.025925354
120,208,36.959611631863794,37.12846200165167,38.83251825111398,10514,0.46364760900080615,4,0.025654512
121,209,37.1377572167371,37.202252318983085,38.99398471992135,10707,0.7853981633974484,3,0.025984929
122,211,37.315902801610406,37.38039790385639,39.154785339110454,10923,0.7853981633974484,3,0.026230699
123,213,37.47160775215929,37.55854348872969,39.31492827878716,11140,0.46364760900080615,4,0.026656798
124,213,37.5453980694907,37.736689073602996,39.47442154333027,11264,0.46364760900080615,4,0.025896929
125,213,37.72354365436399,37.91483465847631,39.633272976060105,11384,0.7853981633974484,4,0.02635334
126,213,37.9016892392373,38.09298024334961,39.791490263739256,11499,0.7853981633974484,4,0.026261499
127,213,38.079834824110605,38.27112582822291,39.94908094091296,11607,0.7853981633974484,4,0.026034725
128,215,38.25798040898391,38.44927141309621,40.106052394096004,11879,0.7853981633974484,4,0.02645852
129,217,38.373825194236886,38.62741699796952,40.26241186581267,12165,0.46364760900080615,4,0.026390355
130,218,38.55197077911019,38.812182001440924,40.41816645849602,12307,0.7853981633974484,3,0.026455587
131,220,38.730116363983484,38.996947004912315,40.57332313825245,12542,0.7853981633974484,3,0.026601135
132,220,38.88582131453238,39.04167726932121,40.72788873849725,12663,0.46364760900080615,4,0.026570195
133,222,38.959611631863794,39.086407533730096,40.88186996346632,12909,0.46364760900080615,4,0.026590938
134,223,39.137757216737086,39.271172537201494,41.03527339160943,13033,0.7853981633974484,4,0.026946359
135,227,39.315902801610406,39.45593754067289,41.1881054788696,13455,0.7853981633974484,5,0.02700272
136,227,39.47160775215929,39.50066780508179,41.34037256185347,13576,0.46364760900080615,4,0.026832029
137,227,39.54539806949069,39.54539806949069,41.4920808608969,13701,0.46364760900080615,4,0.026923939
138,229,39.72354365436399,39.72354365436399,41.64323648303006,13957,0.7853981633974484,5,0.027133183
139,231,39.9016892392373,39.90168923923731,41.79384542484605,14193,0.7853981633974484,6,0.027380071
140,231,40.079834824110605,40.07983482411061,41.94391357527674,14324,0.7853981633974484,6,0.027317144
141,231,40.25798040898391,40.25798040898392,42.093446718279594,14445,0.7853981633974484,6,0.027523454
142,231,40.373825194236886,40.436125993857225,42.242450535438905,14568,0.46364760900080615,5,0.0273756
143,231,40.55197077911018,40.61427157873053,42.39093060848466,14678,0.7853981633974484,2.23606797749979,0.027690513
144,233,40.730116363983484,40.79241716360384,42.538892421732385,14977,0.7853981633974484,3,0.028420211
145,235,40.88582131453238,40.970562748477136,42.686341364446776,15285,0.46364760900080615,3.1622776601683795,0.028084695
146,229,40.95961163186378,41.2951180688139,42.83328273313218,14253,0.46364760900080615,3,0.027906182
147,240,41.128462001651656,41.619673389150655,42.97972173375252,14636,0.46364760900080615,3.1622776601683795,0.027975883
148,242,41.20225231898307,41.94422870948741,43.12566348388344,14100,0.46364760900080615,3,0.028572394
149,239,41.38039790385638,42.26878402982417,43.271113014799106,13490,0.7853981633974484,4,0.027904506
150,240,41.54539806949069,42.342574347155576,43.416075273496055,13674,0.46364760900080615,5,0.028470427
151,241,41.71424843927856,42.41636466448699,43.56055512465647,13874,0.46364760900080615,4,0.02843844
152,241,41.78803875660998,42.64585993236729,43.704557352552996,13874,0.46364760900080615,4,0.028405963
153,243,41.966184341483284,42.875355200247576,43.848086662897316,14136,0.7853981633974484,5,0.028784151
154,243,42.14432992635659,42.94914551757899,43.99114768463438,14272,0.7853981633974484,4,0.028101177
155,243,42.30003487690547,43.022935834910406,44.13374497168433,14428,0.46364760900080615,3.1622776601683795,0.029044448
156,243,42.37382519423687,43.096726152241814,44.27588300463392,14571,0.46364760900080615,3,0.02832404
157,243,42.55197077911018,43.17051646957322,44.417566192379226,14709,0.7853981633974484,4,0.028450312
158,243,42.730116363983484,43.40001173745352,44.55879887372133,14850,0.7853981633974484,4,0.028212225
159,245,42.88582131453238,43.629507005333814,44.69958531891665,15149,0.46364760900080615,3.1622776601683795,0.028670171
160,246,42.95961163186378,43.70329732266522,44.83992973118343,15363,0.46364760900080615,4,0.028506534
161,247,43.128462001651656,43.77708763999664,44.97983624816599,15586,0.46364760900080615,3.1622776601683795,0.028752863
162,249,43.20225231898307,43.88144290753853,45.11930894335801,15860,0.46364760900080615,4,0.029120157
163,251,43.38039790385638,43.98579817508042,45.258351827486436,16122,0.7853981633974484,5,0.028807897
164,248,43.54539806949069,44.09015344262232,45.39696884985719,15788,0.46364760900080615,5,0.028998075
165,249,43.71424843927856,44.194508710164214,45.535163899664,15781,0.46364760900080615,5,0.028634902
166,249,43.78803875660998,44.29886397770611,45.67294080726161,15907,0.46364760900080615,5,0.028715428
167,251,43.966184341483284,44.40321924524801,45.810303345404535,16297,0.7853981633974484,6,0.029988488
168,252,44.14432992635659,44.5075745127899,45.94725523045246,16616,0.7853981633974484,5,0.029835816
169,253,44.30003487690547,44.6119297803318,46.08380012354342,16508,0.46364760900080615,3.1622776601683795,0.029919206
170,254,44.37382519423687,44.68572009766321,46.21994163173575,16704,0.46364760900080615,4,0.029921231
171,255,44.54267556402476,44.75951041499462,46.35568330911991,16918,0.46364760900080615,4,0.030278398
172,255,44.61646588135616,44.83330073232602,46.49102865790106,17060,0.46364760900080615,4,0.029950075
173,255,44.79461146622947,44.90709104965744,46.625981129453315,17194,0.7853981633974484,5,0.030352079
174,255,44.95031641677835,44.980881366988854,46.7605441253467,17329,0.46364760900080615,4,0.030109103
175,255,45.024106734109765,45.054671684320255,46.89472099834751,17470,0.46364760900080615,4,0.03010135
176,256,45.128462001651656,45.12846200165167,47.02851505339302,17689,0.46364760900080615,4,0.03063717
177,257,45.20225231898307,45.202252318983085,47.16192954854131,17932,0.46364760900080615,4,0.031287249
178,259,45.38039790385638,45.38039790385639,47.294967695896915,18207,0.7853981633974484,5,0.030375896
179,261,45.55854348872968,45.55854348872969,47.42763266251323,18493,0.7853981633974484,6,0.030568866
180,261,45.71424843927856,45.736689073602996,47.559927571272134,18631,0.46364760900080615,5,0.030798433
181,261,45.78803875660998,45.91483465847631,47.6918555017417,18770,0.46364760900080615,5,0.030926311
182,261,45.96618434148327,46.0929802433496,47.82341949101266,18919,0.7853981633974484,6,0.030866248
183,261,46.14432992635659,46.271125828222914,47.95462253451411,19046,0.7853981633974484,5,0.030383229
184,263,46.30003487690547,46.44927141309622,48.0854675868093,19379,0.46364760900080615,3.1622776601683795,0.031049162
185,265,46.373825194236886,46.627416997969526,48.215957562371884,19713,0.46364760900080615,4,0.031133529
186,266,46.54267556402475,46.812182001440924,48.34609533634341,19893,0.46364760900080615,5,0.031080869
187,268,46.61646588135616,46.996947004912315,48.475883745272405,20194,0.46364760900080615,5,0.031178647
188,268,46.79461146622947,47.04167726932121,48.60532558783579,20337,0.7853981633974484,6,0.031284804
189,270,46.95031641677835,47.08640753373011,48.734423625543,20631,0.46364760900080615,5,0.031399274
190,270,47.024106734109765,47.27117253720151,48.86318058342337,20147,0.46364760900080615,5,0.031109155
191,274,47.128462001651656,47.45593754067289,48.991599150697276,20692,0.46364760900080615,5,0.032453941
192,274,47.20225231898307,47.50066780508179,49.11968198143145,20833,0.46364760900080615,5,0.031256659
193,274,47.38039790385638,47.54539806949069,49.24743169517899,20964,0.7853981633974484,6,0.031665018
194,270,47.55854348872967,47.869953389827444,49.37485087760447,20332,0.7853981633974483,7,0.031205466
195,283,47.71424843927856,48.1945087101642,49.50194208109454,21285,0.46364760900080615,6,0.032887514
196,283,47.788038756609964,48.51906403050096,49.62870782535445,20821,0.46364760900080615,6,0.032821165
197,275,47.95688912639784,48.84361935083771,49.75515059799093,19865,0.46364760900080615,4,0.032772974
198,276,48.030679443729255,48.917409668169135,49.88127285508176,20092,0.46364760900080615,5,0.032406868
199,277,48.20882502860256,48.99119998550055,50.007077021732385,20321,0.7853981633974484,6,0.032738193
200,279,48.36452997915144,49.09555525304244,50.13256549262001,20629,0.46364760900080615,5,0.032773533
201,281,48.43832029648286,49.19991052058434,50.25774063252539,20948,0.46364760900080615,5,0.033102274
202,278,48.54267556402475,49.33888407090693,50.38260477685282,20638,0.46364760900080615,5,0.032685324
203,278,48.61646588135616,49.47785762122952,50.507160232138496,20425,0.46364760900080615,5,0.032376069
204,278,48.79461146622947,49.517029655780235,50.63140927654761,20580,0.7853981633974484,6,0.033172883
205,278,48.95031641677835,49.55620169033095,50.75535416036056,20746,0.46364760900080615,5,0.032611432
206,278,49.024106734109765,49.629992007662366,50.878997106448445,20901,0.46364760900080615,5,0.032662975
207,278,49.128462001651656,49.703782324993774,51.00234031073818,21060,0.46364760900080615,5,0.03295959
208,278,49.20225231898307,49.808137592535665,51.12538594266754,21215,0.46364760900080615,5,0.032937659
209,279,49.38039790385636,49.91249286007756,51.24813614563038,21093,0.7853981633974484,6,0.032737285
210,281,49.55854348872967,50.051466410400145,51.370593037412235,21441,0.7853981633974483,7,0.032679947
211,282,49.71424843927855,50.190439960722735,51.492758710616634,21748,0.46364760900080615,6,0.033252292
212,283,49.788038756609964,50.22961199527345,51.61463523308234,22001,0.46364760900080615,6,0.033344832
213,284,49.95688912639784,50.26878402982417,51.73622464829168,22260,0.46364760900080615,5,0.034309265
214,285,50.030679443729255,50.342574347155576,51.857528975770364,22490,0.46364760900080615,6,0.033471243
215,286,50.20882502860256,50.41636466448699,51.97855021147879,22731,0.7853981633974483,7,0.033397002
216,286,50.36452997915144,50.49015498181839,52.099290328195266,22891,0.46364760900080615,6,0.03299912
217,286,50.43832029648286,50.56394529914981,52.2197512758912,23027,0.46364760900080615,6,0.033577891
218,286,50.54267556402475,50.63773561648122,52.33993498209851,23195,0.46364760900080615,6,0.035331036
219,286,50.61646588135616,50.71152593381264,52.459843352269544,23338,0.46364760900080615,6,0.033785109
220,287,50.785316251144025,50.78531625114404,52.57947827012948,23608,0.46364760900080615,4,0.033544227
221,288,50.85910656847544,50.859106568475454,52.69884159802165,23863,0.46364760900080615,4,0.033828131
222,288,51.02410673410975,51.08860183635575,52.81793517724577,23841,0.46364760900080615,6,0.0340827
223,290,51.128462001651656,51.318097104236045,52.93676082838933,24185,0.46364760900080615,6,0.033715547
224,290,51.20225231898306,51.54759237211634,53.055320351652334,24123,0.46364760900080615,6,0.033737756
225,292,51.37110268877093,51.77708763999664,53.17361552716548,24515,0.46364760900080615,4,0.03399945
226,294,51.44489300610235,51.910502960461045,53.29164811530202,24837,0.46364760900080615,5,0.033970606
227,296,51.62303859097565,52.04391828092545,53.40941985698339,25188,0.7853981633974484,6,0.034418216
228,296,51.778743541524534,52.17733360138987,53.526932473978846,25350,0.46364760900080615,6,0.03439475
229,296,51.85253385885595,52.31074892185428,53.64418766919908,25488,0.46364760900080615,6,0.034484914
230,296,51.95688912639784,52.444164242318685,53.76118712698418,25655,0.46364760900080615,5,0.03429774
231,296,52.030679443729255,52.57757956278309,53.877932513385936,25800,0.46364760900080615,6,0.034244382
232,298,52.20882502860256,52.7109948832475,53.99442547644458,26168,0.7853981633974483,7,0.034444895
233,300,52.36452997915144,52.8444102037119,54.110667646460314,26576,0.46364760900080615,6,0.03477636
234,301,52.43832029648286,52.8891404681208,54.22666063625942,26823,0.46364760900080615,6,0.034728869
235,302,52.54267556402475,52.9338707325297,54.34240604145538,27092,0.46364760900080615,6,0.03472391
236,300,52.61646588135615,52.978600996938596,54.45790544070498,26666,0.46364760900080615,6,0.034277138
237,301,52.785316251144025,53.023331261347494,54.57316039595951,26532,0.46364760900080615,4,0.03431094
238,302,52.85910656847544,53.06806152575639,54.68817245271123,25876,0.46364760900080615,5,0.034074739
239,305,53.02410673410975,53.11279179016529,54.80294314023511,26378,0.46364760900080615,6,0.033820448
240,304,53.12846200165164,53.15752205457419,54.91747397182613,26520,0.46364760900080615,6,0.034121253
241,303,53.20225231898306,53.202252318983085,55.0317664450321,25902,0.46364760900080615,6,0.033711287
242,305,53.37110268877093,53.38039790385639,55.14582204188201,26249,0.46364760900080615,6,0.033769814
243,307,53.44489300610233,53.55854348872969,55.259642229110376,26593,0.46364760900080615,6,0.03420157
244,307,53.62303859097564,53.736689073602996,55.373228458377234,26743,0.7853981633974483,7,0.034183341
245,307,53.778743541524534,53.91483465847631,55.486582166484155,26909,0.46364760900080615,7,0.033920181
246,307,53.852533858855935,54.092980243349615,55.599704775586325,27053,0.46364760900080615,7,0.034607206
247,307,53.95688912639784,54.271125828222914,55.71259769340069,27218,0.46364760900080615,7,0.034443568
248,309,54.03067944372924,54.44927141309622,55.825262313410356,27605,0.46364760900080615,7,0.034712177
249,311,54.19952981351712,54.627416997969526,55.937700015065275,28005,0.46364760900080615,4,0.03511006
250,306,54.27332013084853,54.87362824920485,56.049912163979286,27129,0.46364760900080615,5,0.035405348
251,315,54.42902508139741,55.11983950044017,56.16190011212363,28091,0.46364760900080615,5,0.035854145
252,320,54.50281539872883,55.366050751675495,56.27366519801702,28102,0.46364760900080615,5,0.036312091
253,315,54.60717066627072,55.61226200291082,56.38520874691226,26864,0.46364760900080615,5,0.036222416
254,316,54.680960983602134,55.651434037461534,56.49653207097963,27111,0.46364760900080615,5,0.036258803
255,317,54.785316251144025,55.69060607201225,56.60763646948695,27377,0.46364760900080615,5,0.036642648
256,317,54.85910656847544,55.72977810656297,56.71852322897651,27556,0.46364760900080615,5,0.036859714
257,316,55.03725215334873,55.768950141113685,56.82919362343889,27043,0.7853981633974484,6,0.036613036
258,316,55.192957103897626,55.80812217566441,56.93964891448371,27220,0.46364760900080615,6,0.036029865
259,316,55.26674742122903,55.847294210215125,57.04989035150747,27413,0.46364760900080615,6,0.036648585
260,317,55.37110268877093,55.88646624476584,57.15991917185839,27683,0.46364760900080615,6,0.036719752
261,318,55.44489300610233,55.92563827931656,57.26973660099847,27962,0.46364760900080615,6,0.036820044
262,319,55.62303859097564,55.99942859664797,57.37934385266272,28234,0.7853981633974483,7,0.03669936
263,320,55.778743541524534,56.073218913979375,57.488742129015684,28501,0.46364760900080615,7,0.036687905
264,321,55.852533858855935,56.25798391745077,57.59793262080525,28559,0.46364760900080615,7,0.036802095
265,322,55.95688912639784,56.44274892092217,57.7069165075139,28646,0.46364760900080615,7,0.037106741
266,322,56.03067944372924,56.48747918533107,57.81569495750734,28826,0.46364760900080615,7,0.037434574
267,322,56.19952981351712,56.53220944973996,57.924269128180626,29008,0.46364760900080615,6,0.037460625
268,322,56.27332013084853,56.605999767071374,58.03264016610186,29180,0.46364760900080615,6,0.037283229
269,322,56.42902508139741,56.67979008440278,58.14080920715343,29357,0.46364760900080615,6,0.037674617
270,322,56.50281539872883,56.7535804017342,58.24877737667097,29538,0.46364760900080615,6,0.037711982
271,322,56.60717066627072,56.82737071906561,58.3565457895799,29703,0.46364760900080615,6,0.037447704
272,322,56.680960983602134,57.01213572253701,58.464115550529755,29815,0.46364760900080615,6,0.038218957
273,322,56.785316251144025,57.1969007260084,58.571487754026315,29918,0.46364760900080615,6,0.037799144
274,323,56.85910656847544,57.2416309904173,58.67866348456152,30202,0.46364760900080615,6,0.038070685
275,324,57.037252153348746,57.2863612548262,58.785643816741285,30541,0.7853981633974483,7,0.039822085
276,325,57.192957103897626,57.3601515721576,58.89242981541118,30838,0.46364760900080615,3.1622776601683795,0.039504938
277,326,57.26674742122903,57.43394188948901,58.99902253578012,31126,0.46364760900080615,4,0.040303708
278,328,57.37110268877093,57.53829715703091,59.10542302354201,31506,0.46364760900080615,7,0.039587699
279,330,57.44489300610233,57.64265242457281,59.21163231499541,31902,0.46364760900080615,7,0.039727172
280,326,57.61374337589021,57.7470076921147,59.31765143716134,31224,0.46364760900080615,5,0.039843736
281,326,57.687533693221624,57.85136295965659,59.423481407899075,30952,0.46364760900080615,6,0.039293879
282,329,57.843238643770505,57.95571822719849,59.529123236020254,29970,0.46364760900080615,6,0.039265942
283,330,57.91702896110192,58.06007349474039,59.63457792140099,29850,0.46364760900080615,6,0.038855208
284,332,58.02138422864381,58.16442876228228,59.73984645509231,30273,0.46364760900080615,6,0.038856255
285,333,58.095174545975226,58.26878402982417,59.84492981942885,30574,0.46364760900080615,6,0.039133315
286,334,58.19952981351712,58.342574347155576,59.94982898813576,30831,0.46364760900080615,6,0.04014035
287,335,58.27332013084853,58.41636466448699,60.054544926434026,31110,0.46364760900080615,6,0.038967861
288,335,58.42902508139741,58.49015498181839,60.15907859114401,31286,0.46364760900080615,6,0.038638492
289,335,58.50281539872883,58.56394529914981,60.26343093078754,31460,0.46364760900080615,6,0.038685076
290,335,58.60717066627072,58.63773561648122,60.36760288568828,31639,0.46364760900080615,6,0.038825665
291,335,58.680960983602134,58.711525933812624,60.47159538807058,31809,0.46364760900080615,6,0.038888522
292,336,58.785316251144025,58.78531625114404,60.57540936215684,32112,0.46364760900080615,6,0.039583438
293,337,58.85910656847544,58.859106568475454,60.67904572426331,32412,0.46364760900080615,6,0.039158737
294,338,59.037252153348746,59.03725215334876,60.782505382894485,32513,0.7853981633974483,7,0.03893322
295,341,59.192957103897626,59.215397738222066,60.88578923883599,33020,0.46364760900080615,5,0.039395148
296,341,59.26674742122904,59.39354332309537,60.9888981852461,33189,0.46364760900080615,6,0.0395349
297,341,59.37110268877093,59.57168890796868,61.09183310774587,33370,0.46364760900080615,5,0.039825786
298,341,59.44489300610235,59.749834492841984,61.19459488450784,33536,0.46364760900080615,6,0.039779971
299,341,59.61374337589021,59.92798007771529,61.297184386343496,33724,0.46364760900080615,7,0.040472514
300,342,59.687533693221624,60.106125662588596,61.399602476789305,34143,0.46364760900080615,7,0.03983291
301,345,59.843238643770505,60.2842712474619,61.50185001219159,34730,0.46364760900080615,7,0.04035972
302,346,59.91702896110192,60.4243059865244,61.603927841790004,34967,0.46364760900080615,7,0.040250769
303,347,60.02138422864381,60.5643407255869,61.70583680779987,35263,0.46364760900080615,7,0.040971457
304,348,60.095174545975226,60.7043754646494,61.80757774549321,35423,0.46364760900080615,7,0.040727852
305,349,60.19952981351712,60.8444102037119,61.90915148327869,35741,0.46364760900080615,7,0.041175113
306,343,60.27332013084853,61.090621454947225,62.01055884278021,34254,0.46364760900080615,7,0.040148172
307,344,60.42902508139741,61.13535171935612,62.11180063891455,34535,0.46364760900080615,7,0.040694747
308,345,60.50281539872883,61.18008198376502,62.21287767996772,34822,0.46364760900080615,7,0.041359423
309,342,60.60717066627072,61.22481224817392,62.313790767670234,34334,0.46364760900080615,7,0.040836245
310,343,60.680960983602134,61.26954251258282,62.41454069727136,34168,0.46364760900080615,7,0.039963792
311,355,60.785316251144025,61.51575376381814,62.51512825761219,36128,0.46364760900080615,7,0.041141659
312,358,60.85910656847544,61.76196501505346,62.61555423119771,35923,0.46364760900080615,7,0.042245913
313,358,61.027956938263316,61.80669527946236,62.71581939426783,36139,0.46364760900080615,6,0.041927788
314,358,61.10174725559472,61.85142554387126,62.815924516867376,36325,0.46364760900080615,6,0.042432807
315,359,61.2574522061436,61.896155808280156,62.91587036291511,36681,0.46364760900080615,7,0.042611111
316,360,61.33124252347501,61.940886072689054,63.0156576902717,37010,0.46364760900080615,7,0.043229831
317,352,61.4355977910169,62.18709732392438,63.115287250806816,34566,0.46364760900080615,7,0.04158899
318,353,61.50938810834832,62.2262693584751,63.21475979046521,34863,0.46364760900080615,7,0.041728602
319,354,61.61374337589021,62.26544139302582,63.314076049331845,35151,0.46364760900080615,7,0.041536749
320,354,61.687533693221624,62.304613427576534,63.413236761696176,35338,0.46364760900080615,7,0.041999445
321,354,61.843238643770505,62.34378546212725,63.512242656115475,35551,0.46364760900080615,4,0.04191829
322,354,61.91702896110192,62.38295749667797,63.611094455477286,35745,0.46364760900080615,5,0.04154534
323,354,62.02138422864381,62.422129531228684,63.709792877061,35926,0.46364760900080615,4,0.041686977
324,355,62.095174545975226,62.4613015657794,63.80833863259858,36239,0.46364760900080615,5,0.042113425
325,356,62.19952981351712,62.50047360033012,63.90673242833442,36557,0.46364760900080615,7,0.042278389
326,357,62.27332013084853,62.57426391766153,64.00497496508447,36843,0.46364760900080615,7,0.04258129
327,358,62.42902508139741,62.64805423499294,64.10306693829438,37156,0.46364760900080615,5,0.042547626
328,358,62.50281539872883,62.72184455232434,64.20100903809697,37331,0.46364760900080615,6,0.042834602
329,358,62.60717066627072,62.79563486965576,64.29880194936892,37532,0.46364760900080615,5,0.04256313
