k,Area,Configs computed,DP duration,Longest edge len,Longest primitive edge len,Max angle of sol,Naive perimeter,Perimeter,Running time in seconds,UB max turn_angle,UB primitive edge len,boundary grid points,circle perimeter,vertices
16,10.0,355,0.000177187,1.4142135623730951,1.4142135623730951,0.7853981633974484,14.179630807244127,11.656854249492381,0.019808767,3.7402256123730035,3,10,12.307135789365265,8
17,10.5,385,0.000176908,2.0,1.4142135623730951,1.5707963267948966,14.616028887632439,12.242640687119286,0.019721465,3.6654009405312484,3,11,12.485281374238571,7
18,11.0,432,0.000199676,1.4142135623730951,1.4142135623730951,1.5707963267948966,15.039769647786002,12.82842712474619,0.019953408,3.596225854865152,3,12,12.892922226992171,6
19,12.5,459,0.000202749,2.8284271247461903,1.4142135623730951,0.7853981633974484,15.451894436373303,13.071067811865477,0.01977629,3.5319937556190095,3,11,13.300563079745771,8
20,13.5,529,0.000224679,2.23606797749979,2.23606797749979,1.1071487177940904,15.853309190424044,13.478708664619075,0.019734176,3.4721178875166108,3,11,13.478708664619075,8
21,14.0,581,0.000212107,1.4142135623730951,1.4142135623730951,0.7853981633974484,16.244807875181,13.656854249492381,0.020122074,3.4161061914836153,3,12,13.656854249492381,8
22,14.5,639,0.000229987,1.4142135623730951,1.4142135623730951,1.5707963267948966,16.62709095169392,14.242640687119286,0.019866175,3.3635423520500543,3,13,14.242640687119287,7
23,15.0,694,0.000387828,1.4142135623730951,1.4142135623730951,1.5707963267948966,17.000780103579395,14.828427124746192,0.020824746,3.3140713076746304,3,14,14.828427124746192,6
24,16.5,737,0.000336774,1.4142135623730951,1.4142135623730951,0.7853981633974484,17.366430109398422,15.071067811865477,0.020568568,3.2673880286754167,3,13,15.414213562373096,8
25,17.5,779,0.000287676,2.23606797749979,2.23606797749979,1.1071487177940904,17.72453850905516,15.478708664619075,0.020182556,3.2232287231368577,3,13,16.0,8
26,18.0,804,0.000314844,1.4142135623730951,1.4142135623730951,0.7853981633974484,18.075553545419805,15.656854249492381,0.020458079,3.1813638712560772,3,14,16.47213595499958,8
27,18.5,986,0.00036492,1.4142135623730951,1.4142135623730951,1.5707963267948966,18.419880743036792,16.242640687119287,0.020656289,3.141592653589793,4,15,16.94427190999916,7
28,20.0,1076,0.000361428,2.8284271247461903,1.4142135623730951,0.7853981633974484,18.757888399339006,16.48528137423857,0.020929089,3.1037384539231248,4,14,17.41640786499874,8
29,21.0,1158,0.000376584,2.8284271247461903,2.23606797749979,1.1071487177940904,19.089912200332826,16.89292222699217,0.020983774,3.0676451992106784,4,14,17.88854381999832,8
30,21.5,1208,0.000373511,2.8284271247461903,1.4142135623730951,0.7853981633974484,19.41625912555699,17.071067811865476,0.020952206,3.033174357795977,4,15,18.066689404871624,8
31,22.5,1296,0.000406476,2.23606797749979,2.23606797749979,1.1071487177940904,19.737210771665136,17.478708664619077,0.020971133,3.0002024598944153,4,15,18.24483498974493,8
32,23.0,1346,0.00043099,1.4142135623730951,1.4142135623730951,0.7853981633974484,20.053026197048002,17.656854249492383,0.020969247,2.9686190358396547,4,16,18.422980574618233,8
33,23.5,1404,0.000456063,1.4142135623730951,1.4142135623730951,1.5707963267948966,20.363944369248625,18.242640687119287,0.021098453,2.93832489106411,4,17,18.60112615949154,7
34,25.0,1435,0.000410526,2.8284271247461903,1.4142135623730951,0.7853981633974484,20.670186280926735,18.48528137423857,0.020914911,2.9092306544422657,4,16,18.779271744364845,8
35,26.0,1501,0.000529396,2.8284271247461903,2.23606797749979,1.1071487177940904,20.97195678763837,18.89292222699217,0.021147691,2.8812555500368333,4,16,18.957417329238154,8
36,26.5,1570,0.000587853,2.8284271247461903,1.4142135623730951,0.7853981633974484,21.269446210866192,19.071067811865476,0.02124065,2.8543263525640903,4,17,19.135562914111457,8
37,28.0,1628,0.000577028,1.4142135623730951,1.4142135623730951,0.7853981633974484,21.56283174194172,19.313708498984763,0.021303996,2.8283764948345214,4,16,19.31370849898476,8
38,28.0,1730,0.000548253,1.4142135623730951,1.4142135623730951,0.7853981633974484,21.852278676276498,19.65685424949238,0.021039716,2.8033453016073637,4,18,19.72134935173836,8
39,29.5,1772,0.000566202,2.8284271247461903,1.4142135623730951,0.7853981633974484,22.13794150231696,19.899494936611667,0.021233526,2.7791773291471547,4,17,20.12899020449196,8
40,30.5,1838,0.000615161,2.23606797749979,2.23606797749979,1.1071487177940904,22.419964865591716,20.30713578936527,0.02148216,2.755821793600735,4,17,20.307135789365265,8
41,31.0,1902,0.000564387,1.4142135623730951,1.4142135623730951,0.7853981633974484,22.698484424928594,20.48528137423857,0.021313005,2.7332320743583107,4,18,20.48528137423857,8
42,32.0,1950,0.000573466,2.23606797749979,2.23606797749979,0.7853981633974484,22.97362761522623,20.892922226992173,0.021343037,2.711365280998085,4,18,20.892922226992173,9
43,32.5,1959,0.000586876,1.4142135623730951,1.4142135623730951,0.7853981633974484,23.24551432895053,21.07106781186548,0.021096148,2.6901818743739963,4,19,21.30056307974577,8
44,34.0,1925,0.000646101,2.0,1.4142135623730951,0.7853981633974484,23.51425752669651,21.313708498984766,0.021494871,2.669645333991924,4,18,21.478708664619077,8
45,34.0,2114,0.000602589,2.0,1.4142135623730951,0.7853981633974484,23.779963785636067,21.65685424949238,0.021547462,2.6497218651096346,4,20,21.656854249492383,8
46,35.5,2165,0.0005977,1.4142135623730951,1.4142135623730951,0.7853981633974484,24.04273379340465,21.89949493661167,0.021835487,2.6303801400501676,4,19,22.128990204491963,8
47,36.5,2522,0.000603916,2.23606797749979,2.23606797749979,1.1071487177940904,24.302662793917897,22.30713578936527,0.022152495,2.6115910690844837,4,19,22.601126159491542,8
48,37.0,2587,0.000606989,1.4142135623730951,1.4142135623730951,0.7853981633974484,24.559840990715724,22.485281374238575,0.021806781,2.593327596953829,4,20,23.073262114491122,8
49,38.5,2399,0.000573396,4.242640687119285,1.4142135623730951,0.7853981633974484,24.814353912677223,22.72792206135786,0.021274243,2.5755645216945307,4,19,23.5453980694907,8
50,40.0,2507,0.000584012,2.23606797749979,2.23606797749979,0.7853981633974484,25.066282746310005,22.957417329238154,0.02140317,2.5582783329207825,4,18,23.723543654364004,9
51,40.5,2604,0.000604196,2.23606797749979,2.23606797749979,0.7853981633974484,25.315704638273804,23.13556291411146,0.021565621,2.5414470671327614,4,19,23.90168923923731,9
52,41.0,2672,0.000629199,1.4142135623730951,1.4142135623730951,0.7853981633974484,25.56269297133377,23.313708498984766,0.021555493,2.5250501779627603,4,20,24.079834824110616,8
53,42.0,2722,0.000626615,2.23606797749979,2.23606797749979,1.1071487177940904,25.80731761654117,23.721349351738365,0.021542433,2.5090684195627078,4,20,24.25798040898392,8
54,42.5,2775,0.000649103,1.4142135623730951,1.4142135623730951,0.7853981633974484,26.049645164097633,23.899494936611667,0.021670801,2.4934837415820024,4,21,24.43612599385722,8
55,43.5,2842,0.000641212,2.23606797749979,2.23606797749979,1.1071487177940904,26.28973913506474,24.30713578936527,0.021547462,2.4782791943926745,4,21,24.614271578730527,8
56,44.0,2939,0.000662303,1.4142135623730951,1.4142135623730951,0.7853981633974484,26.527660175826167,24.485281374238575,0.021664516,2.4634388433958607,4,22,24.792417163603833,8
57,45.5,3051,0.000671732,4.242640687119285,1.4142135623730951,0.7853981633974484,26.763466236989423,24.72792206135786,0.02166689,2.448947691394481,4,21,24.970562748477136,8
58,47.0,3127,0.000721459,2.23606797749979,2.23606797749979,0.7853981633974484,26.99721273822229,24.957417329238154,0.021819074,2.4347916081461136,4,20,25.20005801635743,9
59,47.5,3265,0.00074283,2.23606797749979,2.23606797749979,0.7853981633974484,27.22895272035249,25.135562914111457,0.021825569,2.420957266320846,4,21,25.429553284237727,9
60,48.0,3204,0.000712589,4.0,1.4142135623730951,0.7853981633974484,27.458736985913067,25.313708498984766,0.021732191,2.4074320831841507,4,22,25.659048552118023,8
61,49.0,3406,0.000770278,3.0,2.23606797749979,1.1071487177940904,27.686614229188617,25.721349351738365,0.022002407,2.394204167407061,4,22,25.88854381999832,8
62,49.5,3492,0.000780544,5.0,1.4142135623730951,0.7853981633974484,27.912631156705178,25.89949493661167,0.021714382,2.381262270476987,4,23,26.066689404871624,8
63,51.0,3545,0.000799332,4.0,1.4142135623730951,0.7853981633974484,28.13683259900851,26.142135623730955,0.021842191,2.368595742244173,4,22,26.24483498974493,8
64,52.5,3596,0.000785084,4.0,2.23606797749979,0.7853981633974484,28.359261614488254,26.37163089161125,0.021923626,2.3561944901923453,4,21,26.422980574618236,10
65,53.0,3655,0.000787319,4.0,2.23606797749979,0.7853981633974484,28.579959585929195,26.549776476484556,0.021954077,2.344048942068781,4,22,26.601126159491542,9
66,53.5,3699,0.000788926,4.0,1.4142135623730951,0.7853981633974484,28.798966310402626,26.72792206135786,0.021733588,2.3321500115497567,4,23,26.77927174436485,8
67,55.0,3729,0.000802126,4.0,2.23606797749979,0.7853981633974484,29.01632008305093,26.957417329238154,0.021668077,2.3204890666529803,4,22,26.957417329238154,10
68,55.5,3812,0.000812043,4.0,2.23606797749979,0.7853981633974484,29.232057775264877,27.13556291411146,0.022269199,2.309057900639893,4,23,27.135562914111457,9
69,56.0,3876,0.000809459,4.0,1.4142135623730951,0.7853981633974484,29.44621490770559,27.313708498984766,0.022024337,2.2978487051781564,4,24,27.313708498984763,8
70,57.0,3851,0.000814697,5.0,2.23606797749979,1.1071487177940904,29.65882571858067,27.721349351738365,0.021672617,2.2868540455588415,4,24,27.785844453984343,8
71,57.5,3956,0.000843541,5.0,1.4142135623730951,0.7853981633974484,29.869923227546156,27.89949493661167,0.021837302,2.2760668377841564,4,25,28.119694989406533,8
72,59.0,4141,0.000934195,5.0,1.4142135623730951,0.7853981633974484,30.079539295572005,28.142135623730955,0.02193515,2.265480327360395,4,24,28.453545524828723,8
73,60.5,4166,0.000917294,4.0,2.23606797749979,0.7853981633974484,30.28770468107842,28.37163089161125,0.021899391,2.2550880696474747,4,23,28.631691109702025,9
74,61.0,4227,0.000969674,5.0,2.23606797749979,0.7853981633974484,30.49444909262305,28.549776476484556,0.021944159,2.244883911631224,4,24,28.80983669457533,9
75,61.5,4563,0.001010253,5.0,1.4142135623730951,0.7853981633974484,30.699801238394652,28.72792206135786,0.022270666,2.234861974997741,4,25,29.2081823322435,8
76,63.0,4489,0.000970652,5.0,2.23606797749979,0.7853981633974484,30.903788872746606,28.957417329238154,0.022533619,2.225016640400819,4,24,29.606527969911667,10
77,63.5,4360,0.001009344,4.0,2.23606797749979,0.7853981633974484,31.10643883998386,29.13556291411146,0.02241405,2.2153425328238856,4,25,29.94037850533386,9
78,64.0,4566,0.001018354,5.0,1.4142135623730951,0.7853981633974484,31.307777115598856,29.313708498984766,0.02251057,2.205834507947182,4,26,30.274229040756047,8
79,65.5,4673,0.000998868,4.0,1.4142135623730951,0.7853981633974484,31.50782884513585,29.556349186104054,0.022480469,2.1964876394392694,4,25,30.452374625629353,8
80,67.0,4769,0.001099649,5.0,2.23606797749979,0.7853981633974484,31.706618380848088,29.785844453984346,0.022406647,2.187297207099349,4,24,30.63052021050266,10
81,67.5,4636,0.00103728,5.0,2.23606797749979,0.7853981633974484,31.90416931629929,29.963990038857652,0.022942399,2.1782586857836113,4,25,30.955075530839416,9
82,68.0,4733,0.00101577,5.0,1.4142135623730951,0.7853981633974484,32.100504519048485,30.142135623730955,0.022484589,2.1693677350548035,4,26,31.028865848170824,8
83,69.5,4817,0.001065846,4.0,2.23606797749979,0.7853981633974484,32.29564616154647,30.37163089161125,0.022860964,2.160620189499596,4,25,31.102656165502236,9
84,70.0,4904,0.001070106,5.0,2.23606797749979,0.7853981633974484,32.489615750362,30.549776476484556,0.022824576,2.1520120496632065,4,26,31.176446482833647,9
85,70.5,4941,0.001084144,5.0,1.4142135623730951,0.7853981633974484,32.68243415384677,30.72792206135786,0.02260772,2.1435394735550983,4,27,31.25023680016506,8
86,72.0,4996,0.001071084,5.0,2.23606797749979,0.7853981633974484,32.87412162833996,30.957417329238154,0.022588583,2.1351987686835323,4,26,31.324027117496467,10
87,72.5,5038,0.001065916,5.0,2.23606797749979,0.7853981633974484,33.06469784300543,31.13556291411146,0.022575384,2.1269863845803227,4,27,31.39781743482788,9
88,73.0,5142,0.0010993,5.0,1.4142135623730951,0.7853981633974484,33.25418190338784,31.313708498984766,0.022606812,2.1188989057803878,4,28,31.47160775215929,8
89,78.0,5220,0.001081071,2.23606797749979,2.23606797749979,0.46364760900080615,33.44259237376741,31.5453980694907,0.022493181,2.1109330452235953,4,20,31.5453980694907,16
90,78.5,5323,0.001101675,3.0,2.23606797749979,0.7853981633974484,33.62994729838757,31.723543654364008,0.022697466,2.103085638049087,4,21,31.723543654364008,15
91,79.0,5432,0.001104537,4.0,2.23606797749979,0.7853981633974484,33.81626422162396,31.901689239237314,0.022532292,2.095353635754653,4,22,31.901689239237314,14
92,79.5,5460,0.001117039,4.0,2.23606797749979,0.7853981633974484,34.00156020715879,32.07983482411062,0.022681752,2.087734100695948,4,23,32.07983482411061,13
93,80.0,5507,0.001194702,4.0,2.23606797749979,0.7853981633974484,34.18585185621974,32.257980408983926,0.022948963,2.080224200902301,4,24,32.25798040898392,12
94,80.5,5548,0.001164811,4.0,2.23606797749979,0.7853981633974484,34.3691553249387,32.43612599385723,0.022700329,2.072821205187732,4,25,32.436125993857225,11
95,81.0,5598,0.001127166,4.0,2.23606797749979,0.7853981633974484,34.55148634088151,32.61427157873054,0.022641593,2.065522478537413,4,26,32.61427157873053,10
96,81.5,5756,0.001148956,4.0,2.23606797749979,0.7853981633974484,34.732860218796844,32.792417163603844,0.022671974,2.0583254777513353,4,27,32.79241716360384,9
97,82.0,5874,0.001225503,4.0,1.4142135623730951,0.7853981633974484,34.91329187562868,32.97056274847714,0.023043878,2.0512277473283445,4,28,32.970562748477136,8
98,83.5,5960,0.001263147,4.0,2.23606797749979,0.7853981633974484,35.09279584483401,33.20005801635744,0.022834983,2.0442269155749355,4,27,33.20005801635743,10
99,84.0,6154,0.00124401,5.0,2.23606797749979,0.7853981633974484,35.271386290044774,33.378203601230744,0.022926684,2.0373206909244015,4,28,33.42955328423773,9
100,88.0,6271,0.001246804,3.0,2.23606797749979,0.46364760900080615,35.44907701811032,33.5453980694907,0.02281843,2.030506858452951,4,22,33.65904855211802,16
101,88.5,6546,0.001266988,4.0,2.23606797749979,0.7853981633974484,35.625881491554374,33.723543654364,0.022887014,2.0237832765804127,4,23,33.88854381999832,15
102,89.0,6622,0.001323978,5.0,2.23606797749979,0.7853981633974484,35.801812840478284,33.90168923923731,0.02292864,2.0171478739440203,4,24,34.066689404871624,14
103,89.5,6704,0.001308124,2.23606797749979,2.23606797749979,0.7853981633974484,35.97688387394042,34.07983482411062,0.023327363,2.0105986464346084,4,25,34.24483498974493,13
104,90.0,6742,0.00133669,2.23606797749979,2.23606797749979,0.7853981633974484,36.15110709083961,34.257980408983926,0.02338128,2.0041336543852872,4,26,34.42298057461823,12
105,90.5,6765,0.001345071,2.23606797749979,2.23606797749979,0.7853981633974484,36.324494690328635,34.43612599385723,0.02340782,1.997751019903378,4,27,34.601126159491535,11
106,91.0,6821,0.001294506,2.23606797749979,2.23606797749979,0.7853981633974484,36.49705858178262,34.61427157873054,0.023233775,1.9914489243370153,4,28,34.77927174436484,10
107,91.5,6843,0.001355058,2.23606797749979,2.23606797749979,0.7853981633974484,36.6688103943451,34.79241716360384,0.023293002,1.985225605868428,4,29,34.95741732923815,9
108,95.5,6953,0.001327331,3.0,2.23606797749979,0.46364760900080615,36.839761486073584,34.959611631863794,0.023395807,1.9790793572264365,4,23,35.13556291411145,16
109,96.0,7030,0.001381248,4.0,2.23606797749979,0.7853981633974484,37.009922952704855,35.1377572167371,0.023367033,1.9730085235112276,4,24,35.31370849898476,15
110,96.5,6859,0.001296251,5.0,2.23606797749979,0.7853981633974484,37.179305636059276,35.3159028016104,0.023142214,1.9670115001249164,4,25,35.63826381932152,14
111,98.5,7161,0.001373705,3.1622776601683795,3.1622776601683795,0.46364760900080615,37.347920132101976,35.47160775215929,0.023331553,1.9610867308018454,4,23,35.962819139658286,16
112,99.0,7068,0.001334944,3.0,2.23606797749979,0.46364760900080615,37.51577679867801,35.5453980694907,0.023406074,1.955232705732957,4,24,36.28737445999504,16
113,99.5,6662,0.001281166,4.0,2.23606797749979,0.7853981633974484,37.68288576293735,35.723543654364,0.02354394,1.9494479597789625,4,25,36.6119297803318,15
114,100.0,6744,0.001320697,5.0,2.23606797749979,0.7853981633974484,37.84925692846487,35.9016892392373,0.023724201,1.9437310707673463,4,26,36.6857200976632,14
115,100.5,6828,0.001323978,4.0,2.23606797749979,0.7853981633974484,38.01489998212944,36.07983482411061,0.023542124,1.9380806578685859,4,27,36.75951041499461,13
116,101.0,6871,0.001307776,4.0,2.23606797749979,0.7853981633974484,38.17982440066565,36.25798040898392,0.023708067,1.9324953800472426,4,28,36.83330073232602,12
117,101.5,6924,0.001366442,4.0,2.23606797749979,0.7853981633974484,38.344039457000655,36.436125993857225,0.023448188,1.9269739345838643,4,29,36.90709104965744,11
118,102.0,6975,0.001307427,4.0,2.23606797749979,0.7853981633974484,38.50755422633827,36.61427157873052,0.023435686,1.9215150556638838,4,30,36.98088136698884,10
119,102.5,7023,0.001344651,4.0,2.23606797749979,0.7853981633974484,38.670377592011455,36.79241716360383,0.02349568,1.9161175130299384,4,31,37.054671684320255,9
120,106.5,7139,0.001360924,4.0,2.23606797749979,0.46364760900080615,38.83251825111398,36.959611631863794,0.02356573,1.9107801106942575,4,25,37.12846200165167,16
121,107.0,7253,0.001367699,3.0,2.23606797749979,0.7853981633974484,38.99398471992135,37.1377572167371,0.0236494,1.9055016857079614,4,26,37.202252318983085,15
122,107.5,7368,0.001361902,3.0,2.23606797749979,0.7853981633974484,39.154785339110454,37.3159028016104,0.023800327,1.9002811069843082,4,27,37.38039790385639,14
123,109.5,7492,0.001443757,4.0,3.1622776601683795,0.46364760900080615,39.31492827878716,37.47160775215929,0.023493515,1.8951172741731073,4,25,37.55854348872969,16
124,110.0,7541,0.001436562,4.0,2.23606797749979,0.46364760900080615,39.47442154333027,37.5453980694907,0.023552321,1.8900091165836765,4,26,37.736689073602996,16
125,110.5,7596,0.001423711,4.0,2.23606797749979,0.7853981633974484,39.633272976060105,37.72354365436401,0.023596041,1.8849555921538763,4,27,37.91483465847631,15
126,111.0,7768,0.001722492,2.23606797749979,2.23606797749979,0.7853981633974484,39.791490263739256,37.90168923923731,0.024694294,1.879955686462899,5,28,38.09298024334961,14
127,111.5,7812,0.001678981,3.0,2.23606797749979,0.7853981633974484,39.94908094091296,38.07983482411061,0.024653088,1.8750084117856287,5,29,38.27112582822291,13
128,112.0,7972,0.001693997,3.0,2.23606797749979,0.7853981633974484,40.106052394096004,38.25798040898391,0.02473117,1.8701128061865022,5,30,38.44927141309621,12
129,115.0,8115,0.001749171,4.0,2.23606797749979,0.46364760900080615,40.26241186581267,38.373825194236886,0.025037353,1.8652679326509332,5,26,38.62741699796952,16
130,115.5,8205,0.001781857,3.0,2.23606797749979,0.7853981633974484,40.41816645849602,38.55197077911019,0.024990909,1.8604728782524642,5,27,38.812182001440924,15
131,116.0,8351,0.00181161,3.0,2.23606797749979,0.7853981633974484,40.57332313825245,38.7301163639835,0.024983855,1.8557267533539115,5,28,38.996947004912315,14
132,118.0,8415,0.001846809,3.1622776601683795,3.1622776601683795,0.46364760900080615,40.72788873849725,38.88582131453238,0.025133455,1.8510286908408662,5,26,39.04167726932121,16
133,118.5,8544,0.001867692,4.0,2.23606797749979,0.46364760900080615,40.88186996346632,38.959611631863794,0.025027924,1.8463778453860176,5,27,39.086407533730096,16
134,119.0,8671,0.001899749,2.23606797749979,2.23606797749979,0.7853981633974484,41.03527339160943,39.1377572167371,0.025146376,1.841773392742823,5,28,39.271172537201494,15
135,119.5,9000,0.001944726,3.0,2.23606797749979,0.7853981633974484,41.1881054788696,39.31590280161039,0.025440477,1.8372145290671569,5,29,39.45593754067289,14
136,121.5,9038,0.001933133,4.0,3.1622776601683795,0.46364760900080615,41.34037256185347,39.47160775215929,0.02502583,1.8327004702656242,5,27,39.50066780508179,16
137,122.0,9080,0.001923286,4.0,2.23606797749979,0.46364760900080615,41.4920808608969,39.54539806949069,0.025204344,1.8282304513693097,5,28,39.54539806949069,16
138,122.5,9222,0.001980206,2.23606797749979,2.23606797749979,0.7853981633974484,41.64323648303006,39.72354365436401,0.025407371,1.8238037259317854,5,29,39.72354365436399,15
139,123.0,9350,0.002014498,4.0,2.23606797749979,0.7853981633974484,41.79384542484605,39.9016892392373,0.025384464,1.8194195654502743,5,30,39.90168923923731,14
140,123.5,9382,0.002030492,5.0,2.23606797749979,0.7853981633974484,41.94391357527674,40.079834824110605,0.025369657,1.8150772588089188,5,31,40.07983482411061,13
141,124.0,9431,0.001990403,5.0,2.23606797749979,0.7853981633974484,42.093446718279594,40.25798040898391,0.024977709,1.8107761117431542,5,32,40.25798040898392,12
142,127.0,9461,0.002014708,5.0,2.23606797749979,0.46364760900080615,42.242450535438905,40.373825194236886,0.025457728,1.8065154463242512,5,28,40.436125993857225,16
143,127.5,9508,0.00196966,2.23606797749979,2.23606797749979,0.7853981633974484,42.39093060848466,40.55197077911018,0.025322585,1.8022946004631275,5,29,40.61427157873053,15
144,128.0,9697,0.002129666,3.0,2.23606797749979,0.7853981633974484,42.538892421732385,40.730116363983484,0.025535111,1.798112927432576,5,30,40.79241716360384,14
145,130.0,9858,0.002201183,3.1622776601683795,3.1622776601683795,0.46364760900080615,42.686341364446776,40.88582131453238,0.025931879,1.793969795407113,5,28,40.970562748477136,16
146,130.5,9486,0.002068066,3.0,2.23606797749979,0.46364760900080615,42.83328273313218,40.95961163186378,0.025596362,1.7898645870196688,5,29,41.2951180688139,16
147,132.5,9913,0.002179184,3.1622776601683795,3.1622776601683795,0.46364760900080615,42.97972173375252,41.128462001651656,0.026290933,1.7857966989344027,5,27,41.619673389150655,16
148,133.0,9798,0.002184771,3.0,2.23606797749979,0.46364760900080615,43.12566348388344,41.20225231898307,0.026196297,1.7817655414349458,5,28,41.94422870948741,16
149,133.5,9560,0.00215865,4.0,2.23606797749979,0.7853981633974484,43.271113014799106,41.38039790385638,0.026501014,1.777770538027414,5,29,42.26878402982417,15
150,134.0,9665,0.002198181,3.0,2.23606797749979,0.46364760900080615,43.416075273496055,41.54539806949069,0.026689026,1.773811125057571,5,30,42.342574347155576,16
151,136.0,9769,0.002179184,4.0,3.1622776601683795,0.46364760900080615,43.56055512465647,41.71424843927856,0.026803008,1.7698867513415404,5,28,42.41636466448699,16
152,136.5,9802,0.00223352,4.0,2.23606797749979,0.46364760900080615,43.704557352552996,41.78803875660998,0.026575535,1.7659968778095052,5,29,42.64585993236729,16
153,137.0,9967,0.002207329,5.0,2.23606797749979,0.7853981633974484,43.848086662897316,41.966184341483284,0.026646843,1.7621409771618544,5,30,42.875355200247576,15
154,137.5,10019,0.002226816,4.0,2.23606797749979,0.7853981633974484,43.99114768463438,42.14432992635659,0.026605008,1.7583185335372655,5,31,42.94914551757899,14
155,139.5,10084,0.002254961,3.1622776601683795,3.1622776601683795,0.46364760900080615,44.13374497168433,42.30003487690547,0.026600538,1.7545290421922288,5,29,43.022935834910406,16
156,140.0,10131,0.002230517,3.0,2.23606797749979,0.46364760900080615,44.27588300463392,42.37382519423687,0.026562195,1.7507720091915564,5,30,43.096726152241814,16
157,140.5,10185,0.00227731,4.0,2.23606797749979,0.7853981633974484,44.417566192379226,42.55197077911018,0.0264897,1.7470469511094224,5,31,43.17051646957322,15
158,141.0,10318,0.002315513,4.0,2.23606797749979,0.7853981633974484,44.55879887372133,42.7301163639835,0.026962804,1.7433533947405215,5,32,43.40001173745352,14
159,143.0,10535,0.002359373,3.1622776601683795,3.1622776601683795,0.46364760900080615,44.69958531891665,42.88582131453238,0.026639649,1.7396908768209325,5,30,43.629507005333814,16
160,143.5,10635,0.002345964,4.0,2.23606797749979,0.46364760900080615,44.83992973118343,42.95961163186378,0.02691161,1.7360589437583054,5,31,43.70329732266522,16
161,145.5,10765,0.002362866,3.1622776601683795,3.1622776601683795,0.46364760900080615,44.97983624816599,43.128462001651656,0.026614715,1.7324571513710103,5,29,43.77708763999664,16
162,146.0,10926,0.002373342,4.0,2.23606797749979,0.46364760900080615,45.11930894335801,43.20225231898307,0.026638322,1.728885064635886,5,30,43.88144290753853,16
163,146.5,11099,0.00244891,5.0,2.23606797749979,0.7853981633974484,45.258351827486436,43.38039790385638,0.026875921,1.7253422574442625,5,31,43.98579817508042,15
164,147.0,10985,0.002374879,5.0,2.23606797749979,0.46364760900080615,45.39696884985719,43.54539806949069,0.027157451,1.7218283123659326,5,32,44.09015344262232,16
165,149.0,10975,0.002390034,5.0,3.1622776601683795,0.46364760900080615,45.535163899664,43.71424843927856,0.026915591,1.7183428204207691,5,30,44.194508710164214,16
166,149.5,11009,0.002411475,5.0,2.23606797749979,0.46364760900080615,45.67294080726161,43.78803875660998,0.026848125,1.7148853808576945,5,31,44.29886397770611,16
167,150.0,11209,0.002378301,6.0,2.23606797749979,0.7853981633974484,45.810303345404535,43.966184341483284,0.026579306,1.7114556009407227,5,32,44.40321924524801,15
168,150.5,11442,0.002487113,5.0,2.23606797749979,0.7853981633974484,45.94725523045246,44.14432992635659,0.026797071,1.7080530957418076,5,33,44.5075745127899,14
169,152.5,11359,0.002458828,3.1622776601683795,3.1622776601683795,0.46364760900080615,46.08380012354342,44.30003487690547,0.026523224,1.7046774879402422,5,31,44.6119297803318,16
170,153.0,11452,0.002427329,4.0,2.23606797749979,0.46364760900080615,46.21994163173575,44.37382519423687,0.027005337,1.701328407628362,5,32,44.68572009766321,16
171,155.0,11570,0.002485856,4.0,3.1622776601683795,0.46364760900080615,46.35568330911991,44.54267556402476,0.026499757,1.6980054921233223,5,30,44.75951041499462,16
172,155.5,11633,0.002452193,4.0,2.23606797749979,0.46364760900080615,46.49102865790106,44.61646588135616,0.026635598,1.6947083857847216,5,31,44.83330073232602,16
173,156.0,11655,0.002507506,5.0,2.23606797749979,0.7853981633974484,46.625981129453315,44.79461146622947,0.027069242,1.6914367398378594,5,32,44.90709104965744,15
174,158.0,11680,0.00252804,4.0,3.1622776601683795,0.46364760900080615,46.7605441253467,44.95031641677835,0.026627985,1.6881902122024208,5,30,44.980881366988854,16
175,158.5,11724,0.002486485,4.0,2.23606797749979,0.46364760900080615,46.89472099834751,45.024106734109765,0.026759287,1.6849684673263936,5,31,45.054671684320255,16
176,159.5,11830,0.002542707,4.0,3.1622776601683795,0.46364760900080615,47.02851505339302,45.128462001651656,0.026467769,1.6817711760250271,5,31,45.12846200165167,16
177,160.0,11948,0.002504503,4.0,2.23606797749979,0.46364760900080615,47.16192954854131,45.20225231898307,0.026614087,1.678598015324651,5,32,45.202252318983085,16
178,160.5,12109,0.002578884,5.0,2.23606797749979,0.7853981633974484,47.294967695896915,45.38039790385638,0.026736099,1.675448668311185,5,33,45.38039790385639,15
179,161.0,12269,0.002557094,6.0,2.23606797749979,0.7853981633974484,47.42763266251323,45.55854348872968,0.026980962,1.6723228239831716,5,34,45.55854348872969,14
180,163.0,12312,0.002625538,5.0,3.1622776601683795,0.46364760900080615,47.559927571272134,45.71424843927856,0.026733934,1.6692201771091661,5,32,45.736689073602996,16
181,163.5,12354,0.002603469,5.0,2.23606797749979,0.46364760900080615,47.6918555017417,45.78803875660998,0.027070359,1.6661404280893437,5,33,45.91483465847631,16
182,164.0,12377,0.002703411,6.0,2.23606797749979,0.7853981633974484,47.82341949101266,45.966184341483284,0.026561496,1.663083282821164,5,34,46.0929802433496,15
183,164.5,12410,0.002616878,5.0,2.23606797749979,0.7853981633974484,47.95462253451411,46.14432992635659,0.026866073,1.6600484525689605,5,35,46.271125828222914,14
